id,img,label,text,description
73421,/kaggle/input/facebook-hateful-meme-dataset/data/img/73421.png,0,what if he was the second coming of christ certainly would explain his issue with jewish people,"json
{
""caption_text"": ""what if he was the second coming of christ?"",
""description"": ""A meme featuring a man with a beard and mustache wearing a tuxedo. The man is smiling and posing for a photo. The background is blue with white text. The text reads 'what if he was the second coming of christ?'. The man appears to be a public figure, possibly a comedian or actor, given the context of the meme. The meme seems to be a humorous take on the idea of the second coming of Christ, suggesting that the man in the photo could be a modern-day savior.""
}"
75041,/kaggle/input/facebook-hateful-meme-dataset/data/img/75041.png,0,"to all my friends who post controversial, obscene, dirty, offensive, derogatory posts... keep that shit up. i like it","json
{
""caption_text"": ""to all my friends who post controversial, offensive, dirty, offensive derogatory posts... Keep that shit up. I like it."",
""description"": ""A man in a suit giving a speech, with a caption that reads 'to all my friends who post controversial, offensive, dirty, offensive derogatory posts... Keep that shit up. I like it.'""
}"
89615,/kaggle/input/facebook-hateful-meme-dataset/data/img/89615.png,0,these people have to walk 20 miles a day for fresh water. then why don't they move closer to the fucking water?,"json
{
""caption_text"": ""these people have to walk 20 miles a day for fresh water. then why don't they move closer to the fucking water?"",
""description"": ""A meme featuring a man and a woman with toothbrushes in their mouths. The text in the image is a humorous commentary on the idea of people having to travel long distances for access to clean water.""
}"
25017,/kaggle/input/facebook-hateful-meme-dataset/data/img/25017.png,0,sorry i'm late. having tranny problems,"json
{
""caption_text"": ""sorry im late, having tranny problems"",
""description"": ""A woman is standing next to a truck with two dogs in the back. She is talking on her phone. The truck is parked in a field with a mountain in the background. The woman is wearing a black jacket and blue jeans. The dogs are black and white.""
}"
19540,/kaggle/input/facebook-hateful-meme-dataset/data/img/19540.png,0,mississippi wind chime,"json
{
""caption_text"": ""wind chime hanging from tree"",
""description"": ""A wind chime is hanging from a tree in Mississippi. The wind chime is made of metal and has a long tube shape. The tree is lush with green leaves. The wind chime is hanging from a branch of the tree. The text in the image reads 'mississippi wind chime'.""
}"
42105,/kaggle/input/facebook-hateful-meme-dataset/data/img/42105.png,1,white people scared to sit next to a muslim on a plane but then do shit like this,"json
{
""caption_text"": ""white people scared to sit next to a muslim on a plane but then do shit like this"",
""description"": ""A meme featuring a woman and a tiger. The woman is lying on the floor next to the tiger, with the caption suggesting that people are afraid to sit next to a Muslim on a plane, but the woman in the image is comfortable with the tiger, which is a common stereotype associated with Muslims. The meme is making a humorous commentary on the fear and prejudice associated with Muslims in certain societies.""
}"
89741,/kaggle/input/facebook-hateful-meme-dataset/data/img/89741.png,0,yes sir..! that's a cock,"json
{
""caption_text"": ""A rooster with a pink and white body standing on a wicker basket with a caption that reads 'yes sir! that's a cock'"",
""description"": ""The image features a rooster with a pink and white body standing on a wicker basket. The rooster is facing the camera, and the basket is placed on a concrete surface. The background consists of a brick wall and a tree. The caption accompanying the image reads 'yes sir! that's a cock'.""
}"
53618,/kaggle/input/facebook-hateful-meme-dataset/data/img/53618.png,1,"if a phobia is a fear, how can i be ""homophobic"" or transphobic""? who fears a man in a dress?! why would i fear a man who takes it up the ass by another man? repulsed, yes definitely. fear? no way. the only fear i have is the outcome of what society will look like if these people keep breeding","json
{
""caption_text"": ""if a phobia is a fear, how can i be 'homophobic' or 'transphobic'?"",
""description"": ""A meme featuring a young girl holding an ice cream cone with a question posed about homophobia and transphobia. The meme includes a text that reads 'if a phobia is a fear, how can i be 'homophobic' or 'transphobic'?'. The girl appears to be in a state of surprise or confusion, as indicated by her facial expression. The ice cream cone she's holding is pink and white, and it has a bite taken out of it, suggesting it's being enjoyed. The background of the image is blurred, but it appears to be a park or outdoor setting with trees and grass. The meme seems to be making a humorous or satirical commentary on the concept of phobias, specifically homophobia and transphobia.""
}"
50682,/kaggle/input/facebook-hateful-meme-dataset/data/img/50682.png,0,the stupid is strong in this one,"json
{
""caption_text"": ""the stupid is strong in this one"",
""description"": ""A meme featuring a close-up of a Yoda doll with a caption that reads 'the stupid is strong in this one'.""
}"
56490,/kaggle/input/facebook-hateful-meme-dataset/data/img/56490.png,1,how could this happen in the current year? when it's 2019 and there are still people who refuse to celebrate rectal wart sex,"json
{
""caption_text"": ""how could this happen in the current year? when it's 2019 and there are still people who refuse to celebrate rectal wart sex"",
""description"": ""A meme featuring a group of people at a parade. The text in the image is a humorous commentary on the year 2019, suggesting that despite the advancements in society, there are still people who refuse to celebrate a particular act. The meme is in black and white, with the text in a bold, sans-serif font. The people in the image are dressed in festive clothing, indicating that they are at a parade. The background of the image is blurred, suggesting a crowd of people in the distance. The overall tone of the meme is light-hearted and humorous, using satire to make a point about societal attitudes.""
}"
39560,/kaggle/input/facebook-hateful-meme-dataset/data/img/39560.png,0,"""if you see anybody from trump's cabinet in a restaurant, in a department store, at a gasoline station... you create a crowd and push back and tell them they're not welcome anywhere"" maxine waters june 24, 2018","json
{
""caption_text"": ""If you see anybody from Trump's cabinet in a restaurant, in a department store, at a gasoline station... you create a crowd and push back and tell them they're not welcome anywhere"",
""description"": ""A meme featuring a woman in a green shirt speaking into a microphone. The woman is standing in front of an American flag. The text in the image is a quote from Maxine Waters, a politician, from June 24, 2018. The quote is a statement about how to handle individuals from the Trump administration in public spaces.""
}"
