id,img,label,text,description
49701,/kaggle/input/facebook-hateful-meme-dataset/data/img/49701.png,1,wanna go masturbate? fuck yeah! masturbating!,"json
{
""caption_text"": ""wanna go masturbate? fuck yeah! masturbating!"",
""description"": ""A meme featuring two children, a boy and a girl, with the boy whispering into the girl's ear. The boy is wearing a green shirt and has a red backpack. The girl is wearing a pink shirt. The meme has a black background with white text. The text reads, 'wanna go masturbate? fuck yeah! masturbating!'""
}"
12580,/kaggle/input/facebook-hateful-meme-dataset/data/img/12580.png,1,why are the french protesting high taxes that pay for their free shit didn't they protest to get the free shit nobody said they were smart,"json
{
""caption_text"": ""Why are the French protesting high taxes that pay for their free shit? Didn't they protest to get the free shit? Nobody said they were smart."",
""description"": ""This meme is a humorous take on the French protests against high taxes. It uses a play on words to suggest that the French are not very smart, as they are protesting for something they already have (free shit) and are not protesting for something they don't have (lower taxes). The meme is presented in a comic strip format with three monkeys sitting on the ground, each with a thought bubble above their head. The text in the image is in black and white, and the monkeys are colored in shades of gray and black.""
}"
60892,/kaggle/input/facebook-hateful-meme-dataset/data/img/60892.png,0,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim,"json
{
""caption_text"": ""49 people were killed at christchurch mosques muslim"",
""description"": ""A meme showing a group of people wearing hijabs, with the text stating that 49 people were killed at Christchurch mosques. The text is in black and is located at the top and bottom of the image.""
}"
85721,/kaggle/input/facebook-hateful-meme-dataset/data/img/85721.png,1,racism is realizing that these are not the same species,"json
{
""caption_text"": ""racism is realizing that these are not the same species"",
""description"": ""A woman in a black bodysuit stands in a pool, with a text overlay that reads 'racism is realizing that these are not the same species'.""
}"
1598,/kaggle/input/facebook-hateful-meme-dataset/data/img/01598.png,1,men are like dogs we're excited to see you... and have no clue what you're mad about,"json
{
""caption_text"": ""men are like dogs, we're excited to see you and have no clue what you're mad about"",
""description"": ""A dog is sitting on a couch that is covered in shredded fabric. The dog appears to be excited and is looking at the camera. The couch is located in a room with a white wall and a wooden floor. The text in the image is a humorous statement about men and dogs.""
}"
69728,/kaggle/input/facebook-hateful-meme-dataset/data/img/69728.png,1,america : * nukes japan* three days later: ahhhh gettin kinda bored,"json
{
""caption_text"": ""ahhh gettin kinda bored"",
""description"": ""A meme featuring a SpongeBob character with a caption that reads 'ahhh gettin kinda bored'.""
}"
19247,/kaggle/input/facebook-hateful-meme-dataset/data/img/19247.png,0,i only wear silk panties cotton ones remind me of slavery,"json
{
""caption_text"": ""i only wear silk panties cotton ones remind me of slavery"",
""description"": ""A man in a black suit holding a trophy on a stage. The man is wearing a black beaded necklace. The trophy he is holding is shaped like a glass pyramid. The man is standing in front of a blue curtain. The text on the trophy reads 'i only wear silk panties cotton ones remind me of slavery'.""
}"
69013,/kaggle/input/facebook-hateful-meme-dataset/data/img/69013.png,0,i killed a mouse for you.. i'll do anything for you...anything,"json
{
""caption_text"": ""I killed a mouse for you... I'll do anything for you... anything."",
""description"": ""A cat with a serious expression is lying on a bed. The cat is looking up at the camera with its eyes wide open. The cat's fur is gray and white. The background of the image is blurred, but it appears to be a bed with a pink and white striped blanket. The cat's expression and the text in the image suggest a humorous or ironic tone. The cat seems to be making a joke about its willingness to do anything for its owner, even if it involves killing a mouse.""
}"
2384,/kaggle/input/facebook-hateful-meme-dataset/data/img/02384.png,0,caitlin jenner showing off her new whip,"json
{
""caption_text"": ""Caitlin Jenner showing off her new whip"",
""description"": ""A woman in a white shirt and jeans is standing next to a purple Porsche sports car. The car is parked on a street with palm trees in the background. The woman is holding a white purse and appears to be posing for a photo. There are two people in the background, one of whom is taking a photo with a camera. The text in the image is a caption that reads 'Caitlin Jenner showing off her new whip'.""
}"
75829,/kaggle/input/facebook-hateful-meme-dataset/data/img/75829.png,0,baltimore is not infested with rats they live there,"json
{
""caption_text"": ""baltimore is not infested with rats they live there"",
""description"": ""A black and white meme featuring a rat emerging from a hole in the ground. The rat is the central figure in the image, with its head and upper body visible above the ground. The background of the image is a dirt ground, providing a natural setting for the rat. Above the rat, there is a text in white that reads 'baltimore is not infested with rats they live there', suggesting a humorous statement about the rat population in Baltimore. The text is clear and legible, contrasting with the black and white color scheme of the image. The overall composition of the image places the rat and the text in a balanced manner, with the rat's position above the text drawing the viewer's attention to both elements.""
}"
78401,/kaggle/input/facebook-hateful-meme-dataset/data/img/78401.png,1,friends house and he when you at your white starts stabbing his parents only the dead can know peace from this evil,"json
{
""caption_text"": ""When you at your white friends house and he starts stabbing his parents"",
""description"": ""A meme with a man's face in red with a caption that reads 'When you at your white friends house and he starts stabbing his parents'.""
}"
